Pipistrellus pipistrellus,0.721,0.736,0.1675,0.1776,,22a10fe5-303f-4bb0-809b-c15a72ff8215
Pipistrellus pipistrellus,0.614,0.618,0.5145,0.5199,,0fcb2c75-08a8-497b-9cd1-77d9a719db7e
Pipistrellus pipistrellus,0.649,0.656,0.5765,0.582,,36dc0a31-4c37-406c-80d9-d5a79c3cf933
Pipistrellus pipistrellus,0.754,0.769,0.9845,0.994,,7b6ab54b-a206-4d1c-8536-bc574e7aa73b
Pipistrellus pipistrellus,0.737,0.819,1.0695,1.0781,,9ac24bf5-9778-430b-8729-3457a3942826
Pipistrellus pipistrellus,0.732,0.742,1.1625,1.1695,,2498751e-5027-4f60-b4f1-c78bd4b5c385
Pipistrellus pipistrellus,0.76,0.767,1.2525,1.2596,,ea951e54-2af0-42ed-b22d-3f7617e60756
Pipistrellus pipistrellus,0.813,0.818,1.3465,1.3536,,09046a3d-322f-4993-9e00-665d1026bf1e
Pipistrellus pipistrellus,0.65,0.657,1.5085,1.5144,,f8b6cab5-019c-40d3-86d9-a4bac1d31085
Pipistrellus pipistrellus,0.754,0.757,1.6075,1.6142,,c8cdb861-ddce-4a97-a5c9-ba8daf1b5704
Pipistrellus pipistrellus,0.751,0.772,1.6935,1.7009,,a1cfd993-dc51-48b1-8e2b-d6f545250619
Pipistrellus pipistrellus,0.746,0.752,1.7915,1.798,,213764f3-5960-4643-bcbc-ca9e4fb042f9
Pipistrellus pipistrellus,0.722,0.734,1.8695,1.8754,,8ef3524b-0585-4e60-85f4-04b657dda4d3
Pipistrellus pipistrellus,0.704,0.733,1.9425,1.9487,,4b2140f5-aa42-4211-8ad9-eba4b7793f94
Pipistrellus pipistrellus,0.71,0.715,1.9975,2.0028,,26267505-795e-418d-9a5e-1b7a40d02dc5
Pipistrellus pipistrellus,0.644,0.653,2.0425,2.0484,,afee8783-9577-498e-9ff3-28c3b4d4622f
Pipistrellus pipistrellus,0.796,0.807,2.3445,2.3518,,89fdd0d5-fc4c-422a-be47-eb8317f38eba
Pipistrellus pipistrellus,0.805,0.828,2.4705,2.4782,,7c14e8b1-fa6b-47cf-a65f-ca88ae93097d
Pipistrellus pipistrellus,0.716,0.782,2.5395,2.5468,,01f791ca-47ce-4e0e-9285-8dfb393ad0d4
Pipistrellus pipistrellus,0.808,0.82,2.6015,2.6072,,4402bcc7-724f-437c-bbcc-2f2860dfb32d
